asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,pnl_static,pnl_daily,pnl_daily_cap2,pnl_move2
BTC,bitcoin-above-78k-on-may-28-2026,78000.0,1779984060,1779675300,0.3246652771733499,3.573611111111111,77403.24,72890.01,12.020765132644144,-0.0600770475975303,0,2026-05-28,True,0.36,1779676200.0,-0.3761279999999999,0.3460440790325949,0.3392713671198627,0.022779411672510554,0.022779411672510554,0.03650652659943194
BTC,bitcoin-above-76k-on-june-1-2026,76000.0,1780329660,1779894000,0.3272299499474425,5.042361111111111,75031.92,71161.39,9.747597571888813,-0.052963226941704,0,2026-06-01,True,0.39,1779894900.0,-0.406653,0.1096112223363506,0.10624923354301716,-0.05948263721352369,-0.05948263721352369,-0.049989839085116866
BTC,bitcoin-above-76k-on-may-31-2026,76000.0,1780243260,1779897600,0.3199746698328994,4.000694444444445,75326.01,73644.92,11.442576138181158,-0.0225703278407971,0,2026-05-31,True,0.4,1779898500.0,-0.4168,-0.158537305217969,-0.16265697831052492,-0.1214905714409637,-0.1214905714409637,-0.1686193134006946
BTC,bitcoin-above-76k-on-june-2-2026,76000.0,1780416060,1779900300,0.3265538705024533,5.969444444444445,75151.26,67298.23,9.160048872142324,-0.110368946369255,0,2026-06-02,True,0.43,1779901200.0,-0.4471569999999999,0.563827942709231,0.5604762752125868,-0.043113842891192626,-0.043113842891192626,-0.08446830197384589
BTC,bitcoin-above-74k-on-may-31-2026,74000.0,1780243260,1779905700,0.3291438733416791,3.906944444444445,74738.01,73644.92,11.282438879655226,-0.0147336324187647,0,2026-05-31,True,0.66,1779906600.0,-0.675708,-0.5094766927599795,-0.5135903095966458,-0.4272625511576107,-0.47500707687238775,-0.5175427716296156
BTC,bitcoin-above-74k-on-june-1-2026,74000.0,1780329660,1779907500,0.3364018766895612,4.886111111111111,74985.79,71161.39,9.73655225151397,-0.0523482328659521,0,2026-06-01,True,0.67,1779908400.0,-0.685477,-0.1757856954262358,-0.17929201909276726,0.3251618767588569,0.17432902127534072,-0.2510577264165325
BTC,bitcoin-above-74k-on-june-2-2026,74000.0,1780416060,1779957000,0.3385069620038272,5.313194444444444,73263.27,67298.23,9.430062446178262,-0.0849254557429289,0,2026-06-02,True,0.39,1779957900.0,-0.406653,0.3941993509259682,0.3899594094840614,0.2631724618433591,0.2631724618433591,-0.0769893851901233
BTC,bitcoin-above-72k-on-june-1-2026,72000.0,1780329660,1779959700,0.3364025238425097,4.281944444444445,73311.19,71161.39,9.771267346012088,-0.0297628614887293,0,2026-06-01,True,0.728,1779960600.0,-0.7418611199999999,-0.4510402434112985,-0.4553275022166548,-0.30180975204858423,-0.30180975204858423,-0.07493171397711165
BTC,bitcoin-above-72k-on-june-2-2026,72000.0,1780416060,1779961500,0.3483800685449222,5.261111111111111,73491.3,67298.23,8.543829420043489,-0.0880330957096463,0,2026-06-02,True,0.69,1779962400.0,-0.704973,0.0471667530615803,0.04332393542286028,0.10092754098379715,0.10092754098379715,0.03540676953865537
ETH,ethereum-above-2100-on-june-2-2026,2100.0,1780416060,1780073100,0.3947039826242356,3.969444444444445,2042.21,1912.25,7.593961268861057,-0.0657519955875243,0,2026-06-02,True,0.23,1780074000.0,-0.242397,0.2569211078419833,0.25551800595871155,-0.03044664540769541,-0.03044664540769541,0.006856335248755924
BTC,bitcoin-above-74k-on-june-2-2026,74000.0,1780416060,1780081200,0.2936990377847179,3.875694444444445,73374.52,67298.23,12.618397905572715,-0.0864428002329756,0,2026-06-02,True,0.41,1780082100.0,-0.426933,0.6638366494116203,0.6557766458431773,0.2503530915518434,0.2503530915518434,-0.02985643763062016
BTC,bitcoin-above-74k-on-june-3-2026,74000.0,1780502460,1780178400,0.300710310667007,3.750694444444445,73981.99,66104.0,13.08383899560885,-0.1125924258055844,0,2026-06-03,True,0.49,1780179300.0,-0.507493,0.9656481713653025,0.9563263230949397,0.25738792300505886,0.25738792300505886,0.0953411879638385
BTC,bitcoin-above-76k-on-june-3-2026,76000.0,1780502460,1780189200,0.3012437956571189,3.625694444444444,74038.2,66104.0,8.973489091378257,-0.1133519168277476,0,2026-06-03,True,0.2,1780190100.0,-0.2112,0.8059621891406088,0.799568382014683,0.17294163923942624,0.17294163923942624,0.05223530625491201
BTC,bitcoin-above-74k-on-june-4-2026-965,74000.0,1780588860,1780231500,0.3238693795499898,4.136111111111111,73974.89,63876.0,11.567279947248949,-0.1467820073176995,0,2026-06-04,True,0.5,1780232400.0,-0.5175,1.1803685698629738,1.1681191806703688,0.18535228933620695,0.18535228933620695,0.09135740028965875
BTC,bitcoin-above-76k-on-june-4-2026-893,76000.0,1780588860,1780231500,0.3045088554543372,4.136111111111111,73974.89,63876.0,8.580230592841227,-0.1467820073176995,0,2026-06-04,True,0.2,1780232400.0,-0.2112,1.04822346966597,1.03913727270581,0.1578508233262308,0.1578508233262308,0.10087962687474729
BTC,bitcoin-above-68k-on-june-9-2026,68000.0,1781020860,1780430400,0.4365608502092638,6.834027777777778,67315.14,61201.47,6.547058476236782,-0.0952139653655739,0,2026-06-09,True,0.42,1780431300.0,-0.437052,0.1863193990027966,0.17840256072985453,0.03851844599453795,0.03851844599453795,0.10232889060604194
BTC,bitcoin-above-66k-on-june-9-2026-493,66000.0,1781020860,1780434000,0.4669750141410536,6.792361111111111,67587.77,61201.47,5.908187412623409,-0.0992558406840142,0,2026-06-09,True,0.65,1780434900.0,-0.665925,-0.0795028914413523,-0.08664674565401971,-0.08419518752209854,-0.08419518752209854,-0.06487779926248909
BTC,bitcoin-above-70k-on-june-9-2026,70000.0,1781020860,1780434000,0.4254445336743298,6.792361111111111,67587.77,61201.47,5.625027957705889,-0.0992558406840142,0,2026-06-09,True,0.23,1780434900.0,-0.242397,0.3159198788131819,0.3091184053890028,0.06507181246911731,0.06507181246911731,0.09332448062769352
BTC,bitcoin-above-68k-on-june-6-2026-331-336-128,68000.0,1780761660,1780435800,0.4770414875756184,3.771527777777778,67887.99,60787.86,8.213061666499144,-0.1104690431759494,0,2026-06-06,True,0.479,1780436700.0,-0.49646913,0.410819933843229,0.40085262843662506,0.0300236081280465,0.0300236081280465,0.023222892015245973
BTC,bitcoin-above-70k-on-june-6-2026-134-422,70000.0,1780761660,1780437600,0.449889194447126,3.750694444444445,67566.01,60787.86,6.358177765900709,-0.1057149479637949,0,2026-06-06,True,0.19,1780438500.0,-0.200773,0.4713814316667511,0.46366522196963766,0.08003133321347335,0.08003133321347335,0.09504071283796153
BTC,bitcoin-above-68k-on-june-7-2026-634,68000.0,1780848060,1780439400,0.4572145027346549,4.729861111111111,67294.0,62078.25,7.470809487631132,-0.0806753935856065,0,2026-06-07,True,0.415,1780440300.0,-0.4319942499999999,0.1707162458177251,0.16166130449607188,0.011054191452932466,0.011054191452932466,0.11737622376553662
BTC,bitcoin-above-66k-on-june-6-2026-133-165-898-474,66000.0,1780761660,1780439400,0.5082556002904101,3.729861111111111,67294.0,60787.86,7.297754515428718,-0.1016809816476794,0,2026-06-06,True,0.617,1780440300.0,-0.63354177,0.1085010729525772,0.09966164388387239,0.011308347744351221,0.011308347744351221,0.1287930201088879
BTC,bitcoin-above-66k-on-june-7-2026-855,66000.0,1780848060,1780440300,0.4872386463674553,4.719444444444444,66956.01,62078.25,7.009629918515851,-0.0756401505475313,0,2026-06-07,True,0.543,1780441200.0,-0.56037057,-0.0301611076809812,-0.038648896019784815,0.04168929355447325,0.04168929355447325,0.12214987952150037
ETH,ethereum-above-1900-on-june-7-2026,1900.0,1780848060,1780485300,0.5130904695439547,4.198611111111111,1888.0,1628.3,7.176142750676591,-0.1479815419352715,0,2026-06-07,True,0.45,1780486200.0,-0.467325,0.5946116693927426,0.5898027036457202,0.24498411151951732,0.24498411151951732,0.16234410237027846
BTC,bitcoin-above-70k-on-june-7-2026-544,70000.0,1780848060,1780492500,0.4171475008626216,4.115277777777778,67122.01,62078.25,5.62679037390505,-0.078116322030643,0,2026-06-07,True,0.15,1780493400.0,-0.1589249999999999,0.2806191688468892,0.2739086916429795,0.16147927379000054,0.16147927379000054,0.11626434267590104
BTC,bitcoin-above-68k-on-june-8-2026-717,68000.0,1780934460,1780498800,0.4229089835858191,5.042361111111111,66864.95,63700.01,7.512793196576902,-0.0484901939851352,0,2026-06-08,True,0.34,1780499700.0,-0.355708,0.0085887994722186,-0.00040203583720072305,0.13319106806466463,0.13319106806466463,0.10319321327194078
SOL,solana-above-30-on-june-7-2026,30.0,1780848060,1780500600,0.7349870513901691,4.021527777777778,74.22,64.93,9.414432959340053e-30,-0.133723889112056,1,2026-06-07,True,0.7,1780501500.0,0.2853,0.2853,0.2853,0.2853,0.2853,0.2852999999998823
BTC,bitcoin-above-62k-on-june-9-2026,62000.0,1781020860,1780533900,0.5368369418015202,5.636111111111111,63595.33,61201.47,5.629947819712917,-0.0383688311395195,0,2026-06-09,True,0.643,1780534800.0,-0.65906857,-0.4430540527811286,-0.44914749448824237,-0.20433173123177661,-0.33487135167892784,0.22246720848811768
